id,text,user_id,num_hashtags,num_urls,num_mentions,retweet_count,favorite_count,place,timestamp
1055919870905331712,"RT @Lorran_dt: #BrasilViraHaddad
A UFF Campus Nova Friburgo, apoiou o Campus da UFF q foi censurado. E adivinha... https://t.co/xsvVV51al7",828619534051442688,1,0,1,0,0,,1540585889923
1055919870842421254,"RT @Haddad_Fernando: Nossa saída é o diálogo. É o olho no olho que nosso adversário evita, por não saber lidar com o divergente. Obrigado a…",2766768820,0,0,1,0,0,,1540585889908
1055919876114694145,RT @feIipecoutinho: A Regina Duarte disse que o Bolsonaro só é homofobico da Boca pra fora. O Hitler também só era racista e xenófobo da Bo…,429480455,0,0,1,0,0,,1540585891165
1055919878845153280,Estes artistas realmente estão de parabéns.,132012673,0,0,0,0,0,,1540585891816
1055919879730200578,"RT @Haddad_Fernando: Nossa saída é o diálogo. É o olho no olho que nosso adversário evita, por não saber lidar com o divergente. Obrigado a…",233031742,0,0,1,0,0,,1540585892027
1055919880950681600,#BrasilViraHaddad VAI VIRAR MESMO?,1034595010765840386,1,0,0,0,0,,1540585892318
1055919881521127424,"RT @dilmabr: Amanhã, em Belo Horizonte! Escolha um ponto e participe da mobilização. #BrasilViraHaddad #HoraDaVirada Pela democracia #Vote1…",98910420,2,0,1,0,0,,1540585892454
1055919881458237440,RT @diImabr: Haddad em João Pessoa agora! Tá lindo!!! #BrasilViraHaddad https://t.co/UbH5qBBF5A,1180166906,1,0,1,0,0,,1540585892439
1055919882481606657,"RT @lolaescreva: Por q não votar em Bolso: ele defende bandidos. Em 99, votou contra a cassação de um deputado q mandou matar a dep Ceci Cu…",932365891420991488,0,0,1,0,0,,1540585892683
1055919882968186886,RT @lRONZSPIDER: e toda vez que eu vejo quem está do lado de cá eu fico mais feliz e orgulhosa por não estar do lado de lá #BrasilViraHadda…,3232461143,0,0,1,0,0,,1540585892799
1055919883224002560,RT @alyssonjsantos: Acabei de escutar um programa na RFI em Espanhol (emissora pública francesa) sobre as eleições brasileiras. Absolutamen…,1034910514617507841,0,0,1,0,0,,1540585892860
1055919884058660871,Galera foi lá comeu um bolo e vai continuar com o msm voto,2307402733,0,0,0,0,0,,1540585893059
1055919884675235840,"RT @IvanValente: Alternância de poder é uma coisa. Mudar sem ter controle, flertando com o discurso autoritário que pode suprimir a democra…",940318891,0,0,1,0,0,,1540585893206
1055919884813656064,"RT @manilegion: Eu disse: A-R-T-I-S-T-A-S de verdade 

#BrasilViraHaddad https://t.co/8771jYhcZ8",181155828,1,0,1,0,0,,1540585893239
1055919886365540354,"RT @joomikhail: #BrasilViraHaddad 
Parece que na UnB ....Fascistada  nao se cria ....
26/10/18 https://t.co/JI6hhtvnEZ",956586072212897795,1,0,1,0,0,,1540585893609
1055919886822789121,"RT @anycometti: Em 10 anos, entre 2001 e 2010, o crescimento no número de matrículas no ensino superior foi de 110%. #BrasilViraHaddad #Sav…",95447798,1,0,1,0,0,,1540585893718
1055919887875432448,"RT @delucca: Eu e o @HersonCapri já viramos um monte de voto na Paulista e vocês? Vem com a gente, estamos do lado da Gazeta! #Haddad13 #Br…",526329580,1,0,2,0,0,,1540585893969
1055919887535796224,"RT @delucca: 7 horas em pé na Paulista, conversando com centenas (mesmo!) de pessoas, do lado de um monte de gente aguerrida, falando sobre…",115176342,0,0,1,0,0,,1540585893888
1055919888798281728,"RT @Sandman998: Astral pesadíssimo.
Ando preocupado - seja qual for o resultado, sangue será derramado.
É um momento triste de um país e de…",467138762,0,0,1,0,0,,1540585894189
1055919888789897217,antifascistas contra o baixo-astral. #BrasilViraHaddad #BolsonaroNão,284824780,2,0,0,0,0,,1540585894187
1055919889649754115,"RT @depjorgesolla: O pastor sargento que, e evangélico e militar, sabe que a pauta da violência, da apologia à morte, do ódio, não represen…",176821662,0,0,1,0,0,,1540585894392
1055919890350120960,RT @_leidyrodrigues: 2 dias! Tem diferença caindo a cada dia nas pesquisas. Tem empate entre as mulheres e entre os católicos. Tem lideranç…,207759883,0,0,1,0,0,,1540585894559
1055919890752856065,"RT @Helder_MJ: Ei, Regina Duarte! Quem decide o que é homofobia são os Gays, quem decide o que é racismo são os Negros, ok? NÃO VEM QUERER…",1195308282,0,0,1,0,0,,1540585894655
1055919892115976192,"RT @JFMargarida: MOMENTO INCRÍVEL! VIRA VOTO!
Em #Curitiba, este motorista pediu para trocar o adesivo do seu carro. Vira voto! Antes era B…",802948494,1,0,1,0,0,,1540585894980
1055919893311315969,#BrasilViraHaddad em defesa da democracia!,1325671190,1,0,0,0,0,,1540585895265
1055919893839839233,"RT @mp_poletto: #BrasilViraHaddad Cheguei a me emocionar. Após meses de conversa, 1 colega de trabalho que era Bolsonaro ferrenho, viajou c…",3337186984,1,0,1,0,0,,1540585895391
1055919894443761664,RT @maaandown: quem precisa de regina duarte sendo que nesse mundo existe patricia pillar #BrasilViraHaddad https://t.co/khZaX6zGtd,181951935,1,0,1,0,0,,1540585895535
1055919895379095554,"RT @ToniBulhoes: TRE intimida e notifica arcebispado do Recife e Olinda.
Só pode fazer política bispos da Universal?
O fascismo já é realid…",2854028325,0,0,1,0,0,,1540585895758
