id,text,user_id,num_hashtags,num_urls,num_mentions,retweet_count,favorite_count,place,timestamp
1056659883561492480,RT @tarsi_: nosso Nordeste seguindo não decepcionando seremos resistência! 👊🏽✊🏽❤ #HaddadPresidente13 https://t.co/uJfwiiCXXe,1046585318382669824,1,1,1,0,0,,1540762322689
1056659878373191682,"RT @benderzorde: tô trabalhando de mesario hoje, apuração da urna, olha aí, lobão, loen
@lobaoeletrico @loen2k18
#APesardoPToBrasilVaiVence…",887727850161307648,0,0,3,0,0,,1540762321452
1056659884408823816,RT @PSTEVANATO: A festa tá só começando bombou a casa do mito #APesardoPToBrasilVaiVencerB17 https://t.co/HDbiuKoIFw,995328893820243968,1,0,1,0,0,,1540762322891
1056659885067288578,Espero que os hipócritas que resolveram bandear pra quadrilha do PT por medo de uma suposta ditadura de… https://t.co/tha3Y5W7ll,50967484,0,1,0,0,0,,1540762323048
1056659884878581761,RT @lRONZSPIDER: quem você quer que cuide do futuro das crianças do nosso país? #ViraVirouHaddad #HaddadPresidente13 https://t.co/gLyifNKcKK,977027471240515587,2,0,1,0,0,,1540762323003
1056659885092290561,"RT @wdxavier: Votei por todos que foram assassinados
Votei pelo negro
Votei pelo pobre
Votei pelo lgbt
Votei pela minha família 
Votei por…",1053865380865728513,0,0,1,0,0,,1540762323054
1056659885155323904,"RT @infinitycuban: o trump tá cagando pros outros países, esqueceu que ele não gosta de latino, filho da puta burro do caralho https://t.co…",1018649209287954432,0,0,1,0,0,,1540762323069
1056659884928831488,"RT @lobaoeletrico: MEUS QUERIDOS AMIGOS, PAI LOBÃO ESTÁ TRÊMULO DE EMOÇÃO EM VER ESSE POVO BRASILEIRO TÃO LINDO ALEGRE A VOTAR!! #APesardoP…",272585729,0,0,1,0,0,,1540762323015
1056659885495123969,"RT @ojamestv: BRASIL É O PAÍS QUE MAIS MATA LGBTq Gays morrendo todos os dias por serem gays, agredidos, humilhados dentro de casa, nas rua…",714881171004502018,0,0,1,0,0,,1540762323150
1056659885323100160,RT @euodeioocrush: Abaixem todas as armas com as quais você luta e mate os com bondade - Selena Gomez. #HaddadPresidente13 https://t.co/doN…,430350063,1,0,1,0,0,,1540762323109
1056659885205663744,"RT @vivi_scans: Hj essa estrela significa Democracia!

#ViraVirouHaddad https://t.co/J2qGcuf6Bu",326356695,1,1,1,0,0,,1540762323081
1056659885734182914,"RT @JoelAlexandreM: Falta pouco, falta muito pouco para termos um presidente honesto, patriota, que tem Deus no coração. Teremos um preside…",1569649788,0,0,1,0,0,,1540762323207
1056659885012729856,"RT @oiluiz: Apesar da campanha milionária

Apesar da imprensa vendida

Apesar do Ibope

Apesar da Folha e do DataFolha

Apesar dos artistas…",73428350,0,0,1,0,0,,1540762323035
1056659884098363392,"RT @otariainfinita: Meu presidente// o presidente de vocês 
Sentiram a diferença, pq eu sim
#HaddadPresidente13 #ViraVirouHaddad https://t.…",2740278407,2,0,1,0,0,,1540762322817
1056659885834801152,"RT @AngeloLuizz: Nordeste hoje carregando as eleições pra salvar o Brasil.
#ViraVirouHaddad https://t.co/cTrUWPEFVq",202409276,1,0,1,0,0,,1540762323231
1056659886426284032,"@Everton_chz Tá bonito!!! 
#APesardoPToBrasilVaiVencerB17",1056192928555642880,1,0,1,0,0,,1540762323372
1056659886774345728,"RT @oceanjlbrd: Uma mesária foi expulsa da seção eleitoral por estar com uma camiseta partidária. Os dizeres?

LUTE COMO UMA GAROTA. 

Luta…",701509703696834561,0,0,1,0,0,,1540762323455
1056659886598246401,"RT @xTyneJackson: ☝vc recebeu o Haddadzinho da sorte! Passe para 13 amigos. 
#HaddadPresidente13 https://t.co/U4tnkKwtCx",2249483750,1,0,1,0,0,,1540762323413
1056659886820474882,o brasil tá um caos não tem nem como  #HaddadPresidente13,1320125856,1,0,0,0,0,,1540762323466
1056659886631673856,"@Beautigirl_99 CUIDADO PETISTAS ✳️✳️✳️✳️
COM O TORTURADOR

Fortaleza Voadora B1️⃣7️⃣

#OBrasilVota17 
#MudaBrasil17… https://t.co/Ch9AlKJhqe",332637143,2,1,1,0,0,,1540762323421
1056659887097331712,"RT @BeBeckwise: Propaganda linda nos Estados Unidos ! O apoio a Bolsonaro vai longe  !! 👉👉👉👉👉👉
#APesardoPToBrasilVaiVencerB17 https://t.co/…",2156746452,1,0,1,0,0,,1540762323532
1056659886795317250,"RT @zehdeabreu: Galera, acabei de falar com Haddad. Tá tranquilo, confiante,  acha que a virada já aconteceu, que seremos muito bem sucedid…",71628459,0,0,1,0,0,,1540762323460
1056659886715609094,"RT @Brellasker: vc que votou no Haddad, vc n votou só no haddad

vc votou a favor das gays

vc votou a favor dos negros

vc votou a favor d…",3864091895,0,0,1,0,0,,1540762323441
1056659887541964800,RT @agronriver: eu to todo arrepiado #ViraVirouHaddad https://t.co/pkN1uMyZfE,717487730435993600,1,1,1,0,0,,1540762323638
1056659887898456064,RT @JuhAlves2018: Começou apuraçao do nordeste #ViraVirouHaddad https://t.co/0pAwyJ0dpp,1056504915269427201,1,0,1,0,0,,1540762323723
1056659887621632000,"RT @sweetmaxiff: até o app de resultados do TSE já colocou Haddad em 1° lugar sem as apurações do voto ainda, porquê sabe que o Brasil viro…",2564602553,0,0,1,0,0,,1540762323657
1056659887806128128,"RT @oiluiz: Apesar da campanha milionária

Apesar da imprensa vendida

Apesar do Ibope

Apesar da Folha e do DataFolha

Apesar dos artistas…",270326033,0,0,1,0,0,,1540762323701
1056659887835529216,"RT @lobaoeletrico: @Ro_Moller @MaizaNatal HO HO HOHOHOH OHO! VAMOS NESTA , RODRIGAÇO!!!!#APesardoPToBrasilVaiVencerB17",2549016857,1,0,3,0,0,,1540762323708
1056659888234024961,"RT @pinhead_lives: O chão treme mermão 💪🇧🇷

#APesardoPToBrasilVaiVencerB17 https://t.co/iR7vXiCzKr",297938731,1,0,1,0,0,,1540762323803
